,OBJECTID,Date_Start,Date_Finish,Acres,FireCause,Lat,Long,DispatchCenterID,PredominantFuelGroup,State,Fire_Duration,Fire_Duration_Group
1359,2793,2021-04-01,2021-04-11,15.46,Human,42.56074,-114.9937,IDSCC,Grass,US-ID,10.0,Group-1
1360,2797,2021-04-03,2021-04-06,280.92,Unknown,43.10739,-101.0082,SDGPC,Grass-Shrub,US-SD,3.0,Group-1
1361,2798,2021-04-03,2021-04-17,0.2,Unknown,44.3382,-100.3133,SDGPC,Unknown,US-SD,,
1362,2799,2021-04-02,2021-04-09,6.28,Human,31.6184,-111.5127,AZTDC,Unknown,US-AZ,7.0,Group-1
1363,2801,2021-04-03,2021-04-09,2.67,Human,48.1257,-114.2979,MTKIC,Grass-Shrub,US-MT,6.0,Group-1
1364,2802,2021-04-01,2021-04-15,115.43,Unknown,46.90244,-103.593,NDNDC,Grass,US-ND,,
1365,2803,2021-04-03,2021-04-08,0.11,Human,48.06274,-114.2456,MTKIC,Grass-Shrub,US-MT,5.0,Group-1
1366,2804,2021-04-03,2021-04-03,0.04,Undetermined,43.95903,-103.357,SDGPC,Unknown,US-SD,0.0,Group-1
1367,2805,2021-04-03,2021-04-17,15.68,Unknown,31.44082,-88.88424,MSMIC,Unknown,US-MS,,
1368,2806,2021-04-04,2021-04-15,11.77,Human,31.57806,-92.57869,LALIC,Timber,US-LA,11.0,Group-1
1369,2807,2021-04-04,2021-04-15,3.18,Human,31.57947,-92.58043,LALIC,Timber,US-LA,11.0,Group-1
1370,2808,2021-04-04,2021-04-19,93.79,Undetermined,45.24896,-107.384,MTBDC,Brush,US-MT,15.0,Group-2
1371,2810,2021-04-04,2021-04-04,0.4,Human,35.1937,-113.8639,AZPDC,Grass-Shrub,US-AZ,0.0,Group-1
1372,2811,2021-04-04,2021-04-07,0.6,Human,45.21598,-107.3866,MTBDC,Grass,US-MT,3.0,Group-1
1373,2813,2021-04-04,2021-05-03,21.15,Human,35.27654,-114.0498,AZPDC,Unknown,US-AZ,29.0,Group-2
1374,2814,2021-04-03,2021-04-11,33.1796692,Human,43.24188,-112.6719,IDEIC,Grass,US-ID,8.0,Group-1
1375,2815,2021-04-04,2021-04-04,0.5,Human,47.570476969924776,-93.74467363909773,MNMNCC,Grass,US-MN,0.0,Group-1
1376,2816,2021-04-03,2021-04-03,0.22,Human,48.41595,-114.3358,MTKIC,Grass,US-MT,0.0,Group-1
1377,2818,2021-03-28,2021-04-11,25000.0,Human,46.54078550264552,-108.3748779047618,MTBFAC,Unknown,US-MT,,
1378,2819,2021-01-25,2021-04-05,1.0,Human,46.54078550264553,-108.3748779047618,MTMCC,Grass,US-MT,70.0,Group-5
1379,2820,2021-01-28,2021-04-05,1.0,Human,46.540785502645534,-108.37487790476182,MTMCC,Grass,US-MT,67.0,Group-5
1380,2821,2021-03-25,2021-04-05,0.3,Human,45.61817,-106.6645,MTMCC,Grass-Shrub,US-MT,11.0,Group-1
1381,2822,2021-03-02,2021-04-05,4.0,Human,46.54078550264553,-108.3748779047618,MTMCC,Grass-Shrub,US-MT,34.0,Group-3
1382,2823,2021-03-29,2021-04-16,7448.81,Human,36.60022,-96.17398,ARAOC,Unknown,US-OK,18.0,Group-2
1383,2824,2021-03-19,2021-04-05,3.1,Human,45.6393,-106.2907,MTMCC,Grass-Shrub,US-MT,17.0,Group-2
1384,2825,2021-04-02,2021-05-10,0.1,Human,39.07603,-95.94637,COPBC,Unknown,US-KS,38.0,Group-3
1385,2826,2021-03-29,2021-03-30,3500.0,Human,38.69993,-96.19993,COPBC,Unknown,US-KS,1.0,Group-1
1386,2827,2021-04-03,2021-04-05,0.5,Human,47.57047696992478,-93.74467363909773,MNMNCC,Grass,US-MN,2.0,Group-1
1387,2828,2021-04-04,2021-04-05,2.0,Human,47.57047696992478,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,1.0,Group-1
1388,2829,2021-03-31,2021-03-31,0.1,Human,48.00617,-113.9528,MTKIC,Timber,US-MT,0.0,Group-1
1389,2831,2021-04-04,2021-04-05,0.3,Human,47.13841,-119.9289,WACWC,Grass-Shrub,US-WA,1.0,Group-1
1390,2832,2021-03-29,2021-04-16,0.1,Human,36.53577,-96.29715,ARAOC,Unknown,US-OK,18.0,Group-2
1391,2833,2021-04-05,2021-04-07,0.1,Human,47.65263,-94.17111,MNMNCC,Slash,US-MN,2.0,Group-1
1392,2834,2021-04-03,2021-04-06,6.7,Human,46.45393,-105.7848,MTMCC,Grass,US-MT,3.0,Group-1
1393,2835,2021-04-04,2021-04-06,0.1,Human,47.10393,-104.6049,MTMCC,Grass,US-MT,2.0,Group-1
1394,2836,2021-04-03,2021-04-05,1.0,Human,47.58089,-93.93514,MNMNCC,Slash,US-MN,2.0,Group-1
1395,2837,2021-03-05,2021-04-06,47.2,Human,46.65093,-105.5329,MTMCC,Grass,US-MT,32.0,Group-3
1396,2838,2021-04-04,2021-04-06,1.0,Human,47.06392,-104.1939,MTMCC,Grass,US-MT,2.0,Group-1
1397,2839,2021-04-02,2021-04-16,1.0,Human,36.50189,-96.23318,ARAOC,Unknown,US-OK,14.0,Group-1
1398,2840,2021-04-03,2021-04-05,20.0,Human,47.57047696992479,-93.74467363909771,MNMNCC,Grass,US-MN,2.0,Group-1
1399,2841,2021-04-04,2021-04-05,1.0,Human,47.32558,-93.93382,MNMNCC,Grass,US-MN,1.0,Group-1
1400,2842,2021-04-03,2021-04-04,0.25,Human,47.57047696992478,-93.74467363909773,MNMNCC,Timber,US-MN,1.0,Group-1
1401,2843,2021-04-05,2021-04-12,4.0,Human,47.5704769699248,-93.74467363909773,MNMNCC,Grass-Shrub,US-MN,7.0,Group-1
1402,2844,2021-04-03,2021-04-08,4.0,Human,47.57047696992479,-93.74467363909773,MNMNCC,Grass,US-MN,5.0,Group-1
1403,2845,2021-03-30,2021-03-30,0.1,Human,47.5704769699248,-93.74467363909774,MNMNCC,Grass,US-MN,0.0,Group-1
1404,2846,2021-04-03,2021-04-05,0.02,Human,47.56638,-93.97709,MNMNCC,Timber,US-MN,2.0,Group-1
1405,2847,2021-04-03,2021-04-04,1.0,Human,47.57047696992478,-93.74467363909774,MNMNCC,Timber,US-MN,1.0,Group-1
1406,2848,2021-04-03,2021-04-08,0.1,Human,47.570476969924805,-93.74467363909773,MNMNCC,Timber,US-MN,5.0,Group-1
1407,2849,2021-03-31,2021-04-08,4.0,Human,47.57047696992479,-93.74467363909773,MNMNCC,Grass,US-MN,8.0,Group-1
1408,2850,2021-04-02,2021-04-02,4.0,Human,43.63902,-105.3602,WYCPC,Grass,US-WY,0.0,Group-1
1409,2851,2021-04-02,2021-04-05,4.0,Human,47.5704769699248,-93.74467363909771,MNMNCC,Grass,US-MN,3.0,Group-1
1410,2852,2021-04-02,2021-04-16,230.0,Human,44.74375968750001,-87.92382825,WIWIC,Unknown,US-WI,,
1411,2853,2021-04-05,2021-04-05,0.3,Human,40.5961,-106.4062,COCRC,Unknown,US-CO,0.0,Group-1
1412,2854,2021-04-05,2021-04-19,62.07942465,Unknown,34.42308,-117.836,CAANCC,Unknown,US-CA,,
1413,2855,2021-04-03,2021-04-05,4.0,Human,47.570476969924805,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,2.0,Group-1
1414,2856,2021-04-05,2021-04-13,1.0,Human,30.0,-88.97737,MSMIC,Brush,US-MS,8.0,Group-1
1415,2857,2021-04-03,2021-04-03,0.25,Human,41.878003,-93.097702,MOMOC,Grass-Shrub,US-IA,0.0,Group-1
1416,2858,2021-04-04,2021-04-07,114.1366542,Human,42.249,-116.1308,IDBDC,Brush,US-ID,3.0,Group-1
1417,2860,2021-04-02,2021-04-13,2.0,Unknown,47.57047696992479,-93.74467363909773,MNMNCC,Timber,US-MN,11.0,Group-1
1418,2861,2021-04-05,2021-04-13,93.1546495,Human,38.63712,-112.1791,UTRFC,Unknown,US-UT,8.0,Group-1
1419,2862,2021-04-03,2021-04-12,1.0,Human,47.5704769699248,-93.74467363909773,MNMNCC,Timber,US-MN,9.0,Group-1
1420,2863,2021-03-18,2021-03-21,0.1,Human,47.8496,-95.44001,MNMNCC,Grass,US-MN,3.0,Group-1
1421,2864,2021-04-06,2021-04-20,0.1,Human,47.570476969924805,-93.74467363909773,MNMNCC,Brush,US-MN,,
1422,2865,2021-04-15,2021-04-15,4.0,Human,47.570476969924805,-93.74467363909771,MNMNCC,Grass,US-MN,0.0,Group-1
1423,2866,2021-04-04,2021-04-08,23.47186418,Human,40.35855,-110.0341,UTUBC,Unknown,US-UT,4.0,Group-1
1424,2867,2021-04-05,2021-04-06,21.0,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass,US-MN,1.0,Group-1
1425,2868,2021-04-03,2021-04-06,3.45,Human,46.54078550264553,-108.3748779047618,MTRBAC,Grass,US-MT,3.0,Group-1
1426,2870,2021-03-20,2021-04-03,2000.0,Human,28.18582056081082,-81.96352249324322,FLFIC,Unknown,US-FL,,
1427,2871,2021-03-30,2021-03-31,3838.19328,Human,41.11226,-112.8517,UTNUC,Unknown,US-UT,1.0,Group-1
1428,2872,2021-04-05,2021-04-06,4.0,Human,47.570476969924805,-93.74467363909773,MNMNCC,Grass,US-MN,1.0,Group-1
1429,2873,2021-04-03,2021-04-05,0.7,Human,47.570476969924805,-93.74467363909773,MNMNCC,Grass-Shrub,US-MN,2.0,Group-1
1430,2874,2021-04-02,2021-04-05,0.5,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,3.0,Group-1
1431,2875,2021-04-05,2021-04-12,10.0,Unknown,47.57047696992481,-93.74467363909771,MNMNCC,Timber,US-MN,7.0,Group-1
1432,2876,2020-10-26,2020-10-26,4.0,Unknown,34.10005,-118.59357,CALACC,Grass,US-CA,0.0,Group-1
1433,2877,2021-03-30,2021-03-30,1.0,Human,45.253783,-69.445469,NHNEC,Grass-Shrub,US-ME,0.0,Group-1
1434,2878,2021-04-05,2021-04-08,0.1,Human,47.570476969924805,-93.74467363909773,MNMNCC,Grass-Shrub,US-MN,3.0,Group-1
1435,2879,2021-01-15,2021-01-29,1430.0,Human,38.08313,-103.1006,COPBC,Unknown,US-CO,,
1436,2880,2021-04-02,2021-04-16,1.0,Unknown,44.45477,-100.3766,SDGPC,Unknown,US-SD,,
1437,2881,2021-03-07,2021-03-21,2895.0,Human,35.52832838028168,-96.82777098591549,ARAOC,Unknown,US-OK,,
1438,2882,2021-04-05,2021-04-12,22.0,Human,47.57047696992481,-93.7446736390977,MNMNCC,Timber,US-MN,7.0,Group-1
1439,2884,2021-03-10,2021-03-24,1080.0,Human,28.185820560810814,-81.96352249324322,FLFIC,Unknown,US-FL,,
1440,2887,2021-03-02,2021-03-16,4.0,Unknown,35.528328380281685,-96.82777098591549,ARAOC,Unknown,US-OK,,
1441,2888,2021-04-04,2021-04-15,2186.030166,Human,41.0238,-112.9041,UTNUC,Grass,US-UT,11.0,Group-1
1442,2889,2021-03-19,2021-03-20,0.75,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass,US-MN,1.0,Group-1
1443,2890,2021-03-20,2021-03-21,0.5,Human,47.57047696992482,-93.74467363909771,MNMNCC,Grass,US-MN,1.0,Group-1
1444,2891,2021-03-04,2021-03-18,6000.0,Unknown,35.528328380281685,-96.8277709859155,ARAOC,Unknown,US-OK,,
1445,2892,2021-04-04,2021-04-05,20.42523553,Human,40.40994,-110.3221,UTUBC,Unknown,US-UT,1.0,Group-1
1446,2893,2021-04-06,2021-04-20,2.14,Human,25.40134,-80.67378,FLFIC,Grass-Shrub,US-FL,14.0,Group-1
1447,2894,2021-04-06,2021-04-07,0.03,Human,33.69423,-114.4708,AZPDC,Grass,US-AZ,1.0,Group-1
1448,2895,2021-04-02,2021-04-02,1.41,Human,48.26706,-114.2264,MTKIC,Timber,US-MT,0.0,Group-1
1449,2897,2021-04-04,2021-04-13,1.0,Undetermined,34.74533,-94.79282,ARAOC,Timber,US-OK,9.0,Group-1
1450,2898,2021-04-03,2021-04-20,1.0,Human,47.57047696992481,-93.74467363909771,MNMNCC,Timber,US-MN,17.0,Group-2
1451,2899,2021-04-05,2021-04-27,660.2579536,Human,37.53164,-113.425,UTCDC,Brush,US-UT,22.0,Group-2
1452,2900,2021-04-03,2021-04-17,9.948289082,Human,29.29866,-81.66696,FLFIC,Brush,US-FL,14.0,Group-1
1453,2901,2021-04-06,2021-04-13,4.837358487,Human,28.9802,-81.5491,FLFIC,Timber,US-FL,7.0,Group-1
1454,2902,2021-03-20,2021-04-08,1.0,Human,38.716383,-82.576083,PAMACC,Timber,US-OH,19.0,Group-2
1455,2903,2021-04-03,2021-04-04,1.5,Human,47.57047696992481,-93.74467363909773,MNMNCC,Grass,US-MN,1.0,Group-1
1456,2904,2021-04-06,2021-04-08,0.1,Human,47.9912,-95.5577,MNMNCC,Grass,US-MN,2.0,Group-1
1457,2905,2021-04-02,2021-04-07,5.0,Human,43.07092,-120.8282,ORLFC,Grass-Shrub,US-OR,5.0,Group-1
1458,2909,2021-04-07,2021-04-13,15.0,Human,47.57047696992482,-93.74467363909773,MNMNCC,Timber,US-MN,6.0,Group-1
1459,2911,2021-04-03,2021-04-25,4.0,Human,47.570476969924805,-93.74467363909771,MNMNCC,Grass,US-MN,22.0,Group-2
1460,2913,2021-03-09,2021-03-23,1112.0,Human,35.52832838028169,-96.82777098591549,ARAOC,Unknown,US-OK,,
1461,2914,2021-03-08,2021-03-22,1700.0,Human,35.528328380281685,-96.82777098591549,ARAOC,Unknown,US-OK,,
1462,2916,2021-04-05,2021-04-07,1.0,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,2.0,Group-1
1463,2917,2021-04-06,2021-04-08,0.25,Human,47.57047696992482,-93.7446736390977,MNMNCC,Grass,US-MN,2.0,Group-1
1464,2918,2021-04-06,2021-04-12,0.1,Human,47.57047696992482,-93.7446736390977,MNMNCC,Grass,US-MN,6.0,Group-1
1465,2920,2021-03-24,2021-03-26,0.3,Human,38.575833,-82.641944,PAMACC,Grass,US-OH,2.0,Group-1
1466,2921,2021-03-24,2021-03-28,1.0,Human,38.724444,-82.503889,PAMACC,Timber,US-OH,4.0,Group-1
1467,2924,2021-04-05,2021-04-12,1.0,Human,45.7297,-88.507117,WIWIC,Timber,US-WI,7.0,Group-1
1468,2925,2020-11-15,2020-11-29,4.0,Unknown,37.47321024319069,-119.72223234824907,CALACC,Brush,US-CA,,
1469,2928,2020-07-04,2020-07-18,4.0,Human,34.14195,-118.55533,CALACC,Grass,US-CA,,
1470,2929,2021-04-06,2021-04-07,20.0,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,1.0,Group-1
1471,2930,2021-04-06,2021-04-14,4.0,Human,47.57047696992481,-93.74467363909771,MNMNCC,Grass,US-MN,8.0,Group-1
1472,2931,2020-07-23,2020-11-07,4.0,Natural,41.698583,-121.612883,CAYICC,Timber,US-CA,107.0,Group-5
1473,2932,2021-04-03,2021-04-16,1.0,Human,36.69994,-96.05833,ARAOC,Unknown,US-OK,13.0,Group-1
1474,2933,2021-04-03,2021-04-16,3694.0,Human,36.61688,-96.03909,ARAOC,Unknown,US-OK,13.0,Group-1
1475,2934,2021-04-03,2021-04-17,4.0,Undetermined,47.62063,-103.2974,NDNDC,Grass,US-ND,,
1476,2936,2021-03-12,2021-03-16,1.13,Unknown,33.816273,-80.775654,SCSCC,Timber,US-SC,4.0,Group-1
1477,2937,2021-04-06,2021-04-14,0.652291119,Human,29.19411,-81.68276,FLFIC,Timber,US-FL,8.0,Group-1
1478,2938,2021-04-03,2021-04-08,2.3,Human,47.57047696992482,-93.74467363909771,MNMNCC,Grass,US-MN,5.0,Group-1
1479,2940,2021-04-04,2021-04-08,2.5,Human,47.570476969924826,-93.74467363909773,MNMNCC,Grass,US-MN,4.0,Group-1
1480,2941,2021-04-05,2021-04-08,4.0,Human,47.570476969924826,-93.74467363909773,MNMNCC,Brush,US-MN,3.0,Group-1
1481,2943,2021-03-31,2021-04-08,4.0,Human,47.57047696992482,-93.74467363909774,MNMNCC,Grass,US-MN,8.0,Group-1
1482,2944,2021-04-02,2021-04-08,4.0,Human,47.57047696992482,-93.74467363909771,MNMNCC,Timber,US-MN,6.0,Group-1
1483,2945,2021-04-06,2021-05-06,10.0,Unknown,32.69667,-80.70806,SCSCC,Unknown,US-SC,30.0,Group-3
1484,2946,2021-04-03,2021-04-04,1.5,Human,47.570476969924826,-93.74467363909773,MNMNCC,Grass,US-MN,1.0,Group-1
1485,2947,2021-04-03,2021-04-17,16.4,Human,45.82674,-117.5111,ORBMC,Timber,US-OR,,
1486,2948,2021-04-04,2021-04-18,310.0,Human,28.18582056081081,-81.96352249324322,FLFIC,Unknown,US-FL,,
1487,2949,2021-04-07,2021-04-17,65.39,Human,33.31111,-112.8823,AZPDC,Unknown,US-AZ,10.0,Group-1
1488,2950,2021-04-07,2021-05-03,12.55,Human,32.63495,-104.3862,NMADC,Unknown,US-NM,26.0,Group-2
1489,2951,2021-04-07,2021-04-14,5.78,Human,34.89256,-92.83241,ARAOC,Timber,US-AR,7.0,Group-1
1490,2953,2020-07-04,2020-07-04,4.0,Unknown,37.47321024319071,-119.72223234824905,CALACC,Brush,US-CA,0.0,Group-1
1491,2954,2021-04-04,2021-04-06,251.0,Human,48.0832,-105.1778,MTMCC,Grass,US-MT,2.0,Group-1
1492,2955,2021-04-01,2021-04-06,3.0,Human,46.89753,-116.7702,IDGVC,Timber,US-ID,5.0,Group-1
1493,2956,2021-04-06,2021-04-13,1.0,Human,35.269633,-82.973033,NCNCC,Timber,US-NC,7.0,Group-1
1494,2957,2021-04-06,2021-04-08,0.75,Human,47.57047696992483,-93.74467363909773,MNMNCC,Grass-Shrub,US-MN,2.0,Group-1
1495,2958,2021-03-19,2021-04-09,148.0,Unknown,47.57047696992483,-93.74467363909773,MNMNCC,Grass-Shrub,US-MN,21.0,Group-2
1496,2959,2021-03-19,2021-04-09,100.0,Unknown,47.570476969924826,-93.74467363909774,MNMNCC,Grass-Shrub,US-MN,21.0,Group-2
1497,2961,2021-03-20,2021-04-12,273.0,Unknown,47.570476969924826,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,23.0,Group-2
1498,2963,2021-04-03,2021-04-06,1.0,Human,46.86644,-113.5594,MTMDC,Grass,US-MT,3.0,Group-1
1499,2965,2021-04-08,2021-04-22,4.0,Unknown,47.81977,-120.0789,WACWC,Grass-Shrub,US-WA,14.0,Group-1
1500,2967,2021-04-04,2021-04-07,1.98,Human,32.72698,-110.8904,AZTDC,Unknown,US-AZ,3.0,Group-1
1501,2968,2021-01-19,2021-02-02,865.0,Unknown,37.4732102431907,-119.72223234824907,CAKRCC,Unknown,US-CA,,
1502,2969,2021-03-30,2021-04-13,630.0,Unknown,47.438381899999996,-102.98411845000001,NDNDC,Unknown,US-ND,,
1503,2971,2021-03-29,2021-04-06,350.0,Human,38.16744,-97.91253,COPBC,Unknown,US-KS,8.0,Group-1
1504,2972,2021-03-28,2021-04-16,1.0,Human,36.32578,-96.38242,ARAOC,Unknown,US-OK,19.0,Group-2
1505,2973,2021-04-05,2021-04-15,1.0,Unknown,34.49267,-93.99235,ARAOC,Timber,US-AR,10.0,Group-1
1506,2975,2021-03-19,2021-04-16,1.0,Human,34.2952,-97.89824,ARAOC,Unknown,US-OK,28.0,Group-2
1507,2976,2021-03-11,2021-03-25,700.0,Human,37.14188632,-83.96504944,KYKIC,Unknown,US-KY,,
1508,2977,2021-02-05,2021-02-09,500.0,Human,32.5648,-99.4769,TXTIC,Unknown,US-TX,4.0,Group-1
1509,2978,2021-04-08,2021-04-22,15.27937914,Unknown,39.56405,-119.7056,NVSFC,Grass,US-NV,,
1510,2979,2021-04-07,2021-04-21,26.47119528,Human,40.735717,-115.457667,NVEIC,Unknown,US-NV,,
1511,2980,2021-04-02,2021-04-16,283.6651581,Unknown,40.985217,-115.610983,NVEIC,Unknown,US-NV,,
1512,2981,2021-04-09,2021-04-20,4.0,Human,48.01239,-114.2195,MTKIC,Timber,US-MT,11.0,Group-1
1513,2984,2021-04-08,2021-05-03,1148.50247,Human,32.92069,-110.7329,AZTDC,Unknown,US-AZ,25.0,Group-2
1514,2985,2021-04-08,2021-05-11,4425.0,Human,33.13852,-110.1243,AZPHC,Grass-Shrub,US-AZ,33.0,Group-3
1515,2986,2021-04-08,2021-06-01,1341.0,Human,29.22983,-103.2949,NMADC,Grass-Shrub,US-TX,54.0,Group-4
1516,2987,2021-04-10,2021-04-14,4.0,Human,39.14509,-105.1239,COPBC,Grass,US-CO,4.0,Group-1
1517,2988,2021-04-10,2021-05-06,3.73099804,Human,40.72664,-113.283,UTNUC,Grass-Shrub,US-UT,26.0,Group-2
1518,2992,2021-04-05,2021-04-06,4.0,Human,47.57047696992483,-93.74467363909773,MNMNCC,Grass,US-MN,1.0,Group-1
1519,2993,2021-04-11,2021-04-11,1.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
1520,2994,2021-04-11,2021-04-20,4.0,Human,46.91242,-119.3076,WACWC,Unknown,US-WA,9.0,Group-1
1521,2995,2021-04-05,2021-04-07,1.0,Human,37.869004375,-82.31605903124998,PAMACC,Unknown,US-OH,2.0,Group-1
1522,2996,2021-04-05,2021-04-08,1.0,Unknown,38.78541,-82.42542,PAMACC,Timber,US-OH,3.0,Group-1
1523,2997,2021-04-11,2021-05-13,18.18,Human,43.87042,-103.3006,SDGPC,Unknown,US-SD,32.0,Group-3
1524,2998,2021-04-04,2021-04-06,0.1,Undetermined,47.8707,-94.8181,MNMNCC,Grass-Shrub,US-MN,2.0,Group-1
1525,2999,2021-04-09,2021-04-11,4.0,Human,30.180675564255317,-97.94045472617022,TXTIC,Grass-Shrub,US-TX,2.0,Group-1
1526,3000,2021-02-10,2021-02-15,5000.0,Human,26.978645,-98.409264,TXTIC,Unknown,US-TX,5.0,Group-1
1527,3001,2021-01-26,2021-01-29,200.0,Unknown,26.91732,-98.322972,TXTIC,Unknown,US-TX,3.0,Group-1
1528,3002,2021-01-17,2021-01-19,300.0,Human,27.36356,-98.598508,TXTIC,Unknown,US-TX,2.0,Group-1
1529,3003,2021-04-11,2021-04-21,4.0,Human,48.38703,-114.4534,MTKIC,Grass,US-MT,10.0,Group-1
1530,3004,2021-04-01,2021-04-10,150.0,Unknown,26.584983,-97.975648,TXTIC,Unknown,US-TX,9.0,Group-1
1531,3005,2021-03-17,2021-03-23,300.0,Human,27.142804,-98.015048,TXTIC,Unknown,US-TX,6.0,Group-1
1532,3006,2021-03-12,2021-03-22,75.0,Human,27.15927619,-98.0575808,TXTIC,Unknown,US-TX,10.0,Group-1
1533,3007,2021-03-11,2021-03-25,309.0,Unknown,37.64308636363637,-79.76722545454547,VAVIC,Unknown,US-VA,,
1534,3008,2021-03-03,2021-03-17,432.0,Human,44.4639775151515,-85.2319176060606,MIMIDC,Unknown,US-MI,,
1535,3009,2021-03-28,2021-04-11,873.0,Unknown,41.935753,-121.626173,CAMICC,Unknown,US-CA,,
1536,3010,2021-03-19,2021-04-12,4.0,Human,47.57047696992484,-93.74467363909773,MNMNCC,Grass,US-MN,24.0,Group-2
1537,3011,2021-01-19,2021-02-04,4.0,Undetermined,37.88473,-119.8545,CASTCC,Timber,US-CA,16.0,Group-2
1538,3012,2021-04-04,2021-04-12,1.0,Human,46.98903,-94.64851,MNMNCC,Timber,US-MN,8.0,Group-1
1539,3013,2021-02-07,2021-02-21,536.0,Human,39.65207,-105.172,COPBC,Unknown,US-CO,,
1540,3014,2021-03-30,2021-03-31,1.0,Human,38.10994,-103.0789,COPBC,Unknown,US-CO,1.0,Group-1
1541,3015,2021-03-07,2021-03-21,312.0,Unknown,31.212570179856105,-88.46324866906473,MSMIC,Unknown,US-MS,,
1542,3016,2021-04-11,2021-04-21,19.78912116,Human,40.0,-114.2583,NVEIC,Grass,US-NV,10.0,Group-1
1543,3017,2021-03-10,2021-03-24,590.0,Unknown,31.2125701798561,-88.46324866906473,MSMIC,Unknown,US-MS,,
1544,3018,2021-04-08,2021-05-17,213.7355775,Undetermined,40.78,-114.043333,NVEIC,Unknown,US-NV,39.0,Group-3
1545,3019,2021-04-12,2021-04-22,0.37646472,Human,40.27211,-118.3659,NVCNC,Grass,US-NV,10.0,Group-1
1546,3020,2021-04-11,2021-04-21,16.80994929,Human,35.87959,-115.2125,NVLIC,Unknown,US-NV,10.0,Group-1
1547,3022,2021-03-21,2021-03-21,0.1,Human,47.57047696992484,-93.74467363909771,MNMNCC,Grass-Shrub,US-MN,0.0,Group-1
1548,3023,2021-04-12,2021-04-15,17.3,Human,48.32017,-114.3708,MTKIC,Grass,US-MT,3.0,Group-1
1549,3024,2021-04-12,2021-04-14,78.7479886,Undetermined,41.3875,-110.3582,WYCPC,Unknown,US-WY,2.0,Group-1
1550,3025,2021-03-30,2021-04-13,420.0,Unknown,47.438381899999996,-102.98411845000001,NDNDC,Unknown,US-ND,,
1551,3026,2021-04-11,2021-04-12,0.26,Human,44.0351310089286,-103.03603723214285,SDGPC,Grass,US-SD,1.0,Group-1
1552,3027,2021-03-29,2021-04-12,500.0,Human,47.438381899999996,-102.98411845000001,NDNDC,Unknown,US-ND,,
1553,3028,2021-03-29,2021-03-29,0.1,Human,47.57047696992483,-93.74467363909771,MNMNCC,Grass,US-MN,0.0,Group-1
1554,3030,2021-04-03,2021-04-13,4.0,Human,47.57047696992483,-93.74467363909773,MNMNCC,Timber,US-MN,10.0,Group-1
1555,3031,2020-10-12,2020-10-12,4.0,Unknown,33.56657,-116.7097,CARRCC,Unknown,US-CA,0.0,Group-1
1556,3032,2021-04-11,2021-04-11,0.08,Human,42.81368,-112.2489,IDEIC,Unknown,US-ID,0.0,Group-1
1557,3033,2021-03-23,2021-03-28,600.0,Unknown,31.9355,-102.8645,TXTIC,Unknown,US-TX,5.0,Group-1
1558,3034,2021-01-14,2021-01-19,500.0,Human,31.96453333,-98.97546667,TXTIC,Unknown,US-TX,5.0,Group-1
1559,3036,2021-02-05,2021-02-09,100.0,Human,33.24645,-95.15508333,TXTIC,Unknown,US-TX,4.0,Group-1
1560,3038,2021-03-10,2021-03-14,300.0,Human,34.178061,-99.919555,TXTIC,Unknown,US-TX,4.0,Group-1
1561,3039,2021-04-04,2021-04-08,1.05,Undetermined,47.570476969924826,-93.74467363909773,MNMNCC,Slash,US-MN,4.0,Group-1
1562,3040,2021-04-13,2021-04-14,4.0,Human,40.91314,-106.3028,COCRC,Unknown,US-CO,1.0,Group-1
1563,3041,2018-06-20,2018-07-04,4.0,Unknown,37.47321024319069,-119.72223234824905,CALACC,Brush,US-CA,,
1564,3042,2021-04-13,2021-04-27,4.0,Unknown,37.47321024319069,-119.72223234824904,CALACC,Timber,US-CA,,
1565,3043,2021-04-07,2021-04-27,1.0,Unknown,36.61867,-84.31276,KYKIC,Timber,US-KY,20.0,Group-2
1566,3045,2021-04-13,2021-04-13,2.3,Human,45.253783,-69.445469,NHNEC,Grass-Shrub,US-ME,0.0,Group-1
1567,3046,2021-04-14,2021-04-28,9.68,Human,36.00661,-115.5896,NVLIC,Unknown,US-NV,,
1568,3047,2021-04-13,2021-04-14,1.41,Human,34.28384,-112.1207,AZPDC,Grass,US-AZ,1.0,Group-1
1569,3048,2021-04-01,2021-04-13,0.18,Human,42.42113,-121.6098,ORLFC,Timber,US-OR,12.0,Group-1
1570,3049,2021-04-13,2021-04-20,0.89,Human,33.8682,-111.311,AZPHC,Unknown,US-AZ,7.0,Group-1
1571,3050,2020-03-05,2020-03-19,1170.588412,Unknown,36.93583,-90.96841,MOMOC,Unknown,US-MO,,
1572,3051,2020-03-06,2020-03-20,558.4923254,Unknown,36.95739,-90.97327,MOMOC,Unknown,US-MO,,
