,humidity,windspeed,pressure,temp,conditions
2626,59.13,13.0,1014.0,78.0,3.0
18910,66.26,10.3,1016.4,35.2,7.0
20063,75.44,16.9,1008.3,80.4,2.0
21353,21.15,19.2,1010.1,65.4,1.0
2895,86.68,15.6,1007.7,54.7,2.0
8611,50.65,20.8,1013.7,34.4,7.0
12913,59.04,24.9,1015.1283048687221,56.1,2.0
11906,49.65,11.1,1020.8,71.5,1.0
14375,24.72,21.9,1011.0,61.8,1.0
15503,77.92,11.3,1008.1,39.4,2.0
9672,68.92,16.1,1012.5,71.3,2.0
17443,73.9,10.5,1015.1283048687221,70.7,2.0
73,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
19557,52.91,13.9,1021.6,69.9,1.0
2604,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
11072,67.82,15.0,1009.2,55.7,2.0
17636,74.2,16.6,1011.5,83.5,3.0
20084,77.94,15.0,1015.1283048687221,55.7,2.0
10086,57.43,17.7,1021.5,41.4,2.0
1864,55.37,12.6,1016.9,44.2,3.0
9653,62.29,14.4,1032.9,36.6,2.0
4603,23.3,12.8,1022.3,55.8,1.0
9449,68.04,9.5,1011.5,66.7,1.0
20633,54.98,20.3,1016.0,59.7,1.0
12111,67.51,28.6,1021.0,23.9,3.0
20704,61.56,18.9,1012.4,79.2,1.0
10403,94.89,13.9,1030.6,34.1,7.0
17674,69.11,10.7,1013.3,80.4,3.0
10702,33.09,17.9,1011.0,42.7,5.0
2995,58.05,19.3,1017.4,31.5,3.0
6648,51.53,10.3,1014.7,75.2,1.0
16839,47.29,14.7,1023.8,62.9,1.0
17199,55.84,18.3,1016.4,57.7,1.0
7614,49.4,9.3,1015.8,62.5,2.0
9278,48.81,9.5,1015.3,62.6,1.0
2920,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
19022,53.61,29.2,1016.3,57.2,3.0
5672,46.35,16.3,1010.5,72.4,1.0
19514,60.41,13.2,1015.6,71.0,2.0
18260,13.39,26.8,1003.3,81.0,1.0
8036,55.3,12.3,1015.1283048687221,27.5,3.0
9471,80.82,12.5,1022.2,55.3,2.0
9621,68.59,9.1,1015.1283048687221,59.6,3.0
2777,91.31,13.9,1012.3,64.4,2.0
18606,51.14,15.8,1007.7,73.4,1.0
7097,44.56,12.2,1011.3,79.7,5.0
7544,66.85,7.1,1023.5,67.9,1.0
8159,46.34,14.1,1017.3,49.4,3.0
21099,69.34,5.0,1015.1283048687221,57.5,3.0
20103,90.54,18.5,1012.0,63.2,2.0
20647,50.41,31.2,1006.8,66.7,1.0
11581,74.94,14.4,1014.0,77.0,3.0
14486,80.96,16.5,1007.4,64.2,2.0
1203,94.9,17.5,1011.1,55.2,2.0
17789,86.07,25.2,999.5,79.8,2.0
18083,69.2,10.8,1010.6,46.3,2.0
11105,42.89,13.4,1013.2,75.8,1.0
6163,26.28,9.2,1015.2,67.7,1.0
16141,72.12,6.1,1017.3,73.2,1.0
4718,96.78,6.9,1015.9,61.7,6.0
5927,26.99,18.3,1013.2,70.2,1.0
10399,49.38,15.1,1018.5,79.0,1.0
16547,56.65,19.5,1014.5,37.2,2.0
14041,86.93,14.9,1018.8,55.4,3.0
18431,49.78,11.4,1007.5,50.5,2.0
15512,41.35,17.8,1020.8,75.2,1.0
6342,22.18,11.4,1013.5,79.9,1.0
19744,84.93,6.6,1013.5,70.8,3.0
15851,51.96,12.3,1013.3,79.0,1.0
12430,88.51,11.5,1013.5,36.2,2.0
4118,58.1,9.8,1012.2,74.1,1.0
14540,49.61,25.5,1004.4,46.0,3.0
20427,63.17,13.4,1012.9,68.4,2.0
5866,39.89,20.0,1018.2,57.2,1.0
19796,86.9,16.7,1013.0,47.6,6.0
17025,47.83,9.8,1029.3,37.6,1.0
17727,62.52,19.5,1015.6,63.0,1.0
888,16.3,9.0,1009.5,80.1,1.0
9277,92.03,12.3,1011.0,28.6,7.0
3927,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
14508,63.07,12.1,1012.2,70.2,1.0
531,37.67,8.6,1012.2,73.9,1.0
11200,71.84,11.9,1009.4,66.3,4.0
14141,91.29,5.3,1022.5,52.8,2.0
7249,47.88,7.4,1027.2,50.0,1.0
7875,35.96,8.9,1015.1283048687221,49.9,1.0
10639,59.49,13.9,1020.1,42.1,1.0
18179,80.43,21.2,998.6,50.9,2.0
6784,38.39,18.3,1014.4,77.6,1.0
9863,72.04,11.4,1016.9,50.7,3.0
14726,62.29,7.1,1024.1,48.9,3.0
15271,84.72,11.4,1009.4,54.4,2.0
18493,52.28,8.4,1013.9,53.8,2.0
9340,74.93,14.1,1015.6,44.1,2.0
13074,73.76,22.9,1024.8,52.9,2.0
5681,81.02,6.7,1018.1,62.4,2.0
3166,52.94,20.5,1016.6,61.9,2.0
16650,74.83,14.0,1034.4,38.2,3.0
20147,86.88,15.1,1021.2,53.2,3.0
17195,74.5,14.2,1013.0,64.5,3.0
360,37.67,8.6,1012.2,73.9,1.0
17844,77.28,9.2,1012.9,79.1,3.0
11613,52.27,27.1,1017.2,72.0,1.0
952,41.66,16.4,1013.2,52.6,1.0
2160,82.04,4.1,1016.8,33.4,3.0
1799,21.1,20.4,1014.3,70.4,1.0
15531,77.59,11.9,1009.1,70.6,2.0
9766,50.76,13.9,1015.1283048687221,55.7,3.0
8124,46.95,8.4,1011.1,55.2,1.0
14243,64.25,20.1,1006.9,73.0,2.0
19721,92.31,12.7,1019.1,41.7,2.0
5427,72.23,15.3,1015.5,60.5,3.0
10034,59.31,13.8,1009.5,44.4,1.0
10400,86.85,7.8,1016.9,55.8,2.0
11171,56.54,8.4,1019.6,67.3,1.0
7711,68.24,8.0,1014.5,76.0,1.0
8946,65.27,9.2,1016.2,79.1,1.0
9570,59.9,11.8,1007.9,85.4,3.0
6564,39.56,11.4,1015.1283048687221,76.1,1.0
18484,62.79,15.2,1016.6,71.8,3.0
8478,69.71,19.6,1007.9,84.7,1.0
11280,35.97,11.7,1007.3,77.2,1.0
5175,77.36,10.5,1017.3,77.2,1.0
15296,58.42,13.8,1013.4,71.4,3.0
11453,83.24,13.0,1016.0,58.9,3.0
17937,29.19,24.6,1008.2,82.2,1.0
18575,41.94,19.0,1011.3,40.4,1.0
3164,44.95,7.1,1016.1,57.5,1.0
8466,81.64,15.0,1010.3,66.8,2.0
20477,44.83,18.6,1020.1,45.3,1.0
16472,93.68,11.4,1015.1283048687221,43.3,6.0
10990,89.69,16.6,1015.3,59.0,2.0
2324,50.35,16.3,1009.6,55.7,5.0
8490,70.15,13.3,1010.7,76.7,2.0
12855,67.81,17.0,1014.9,44.5,1.0
10501,77.67,15.3,1005.8,72.0,2.0
3776,84.25,9.2,1023.2,17.3,3.0
315,18.32,12.0,1011.0,68.1,1.0
11107,72.25,9.0,1013.4,74.9,3.0
7758,79.38,16.8,1011.6,82.1,5.0
19501,80.54,11.8,1012.3,71.3,3.0
18404,55.8,23.0,1008.1,65.7,2.0
18386,75.29,8.4,1018.9,55.7,2.0
2974,24.6,21.6,1010.6,79.5,3.0
1275,65.34,10.9,1012.8,65.7,3.0
10605,77.54,12.5,1016.9,51.4,3.0
15040,64.53,15.4,1011.8,79.6,2.0
16912,83.64,14.8,1020.9,73.8,3.0
9697,42.89,12.7,1022.6,54.2,3.0
3598,70.18,5.8,1030.2,32.8,3.0
14784,55.63,11.6,1020.3,77.1,3.0
13662,49.24,14.6,1019.9,76.2,3.0
14907,46.34,9.3,1016.4,63.8,1.0
3681,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
15508,84.78,9.3,1021.0,64.0,3.0
1318,64.13,17.1,1016.9,43.3,3.0
13121,24.86,13.4,1009.7,80.1,1.0
5778,57.03,13.3,1002.8,79.5,1.0
3034,73.68,7.2,1015.1283048687221,80.0,1.0
10572,79.7,24.0,1006.1,55.3,2.0
4811,55.39,8.1,1021.9,32.7,3.0
14292,62.94,16.9,1006.8,73.7,3.0
12503,53.32,19.7,1015.1283048687221,39.8,1.0
17550,66.45,10.7,1021.5,76.9,1.0
4725,87.0,24.9,1018.7,34.0,9.0
21124,78.22,9.5,1014.1,63.8,2.0
20676,76.51,18.1,1012.6,72.6,1.0
1222,17.11,10.3,1012.4,77.3,1.0
4943,43.14,11.9,1014.8,59.4,1.0
4255,28.01,27.4,1015.9,51.7,1.0
6883,30.76,17.0,1016.2,72.0,1.0
18366,51.34,8.1,1022.6,57.5,1.0
20671,74.38,15.1,1017.2,83.3,3.0
3482,33.01,14.9,1016.2,82.1,1.0
7066,61.88,15.3,1011.5,50.3,1.0
10323,68.92,8.8,1018.1,69.5,1.0
11610,50.16,16.5,1015.7,74.3,2.0
11616,58.66,17.7,1015.9,62.3,1.0
1538,82.69,9.1,1022.5,37.2,3.0
21217,76.59,14.7,1005.9,69.4,2.0
14763,77.32,11.1,1015.0,57.8,3.0
14625,78.3,7.4,1020.7,56.4,2.0
19128,51.37,32.2,1017.5,41.6,1.0
1553,55.56,19.6,1003.7,28.5,3.0
12527,41.49,30.1,1011.4,45.9,1.0
13717,45.0,18.3,1018.0,39.6,3.0
14266,59.54,11.8,1013.9,79.2,5.0
7341,58.06,11.4,1009.3,38.8,3.0
2817,22.45,13.7,1009.3,78.0,1.0
20528,81.9,16.8,1015.1283048687221,43.6,6.0
7960,84.87,5.6,1017.1,62.6,2.0
8810,48.01,17.9,1019.6,70.2,1.0
2381,54.29,10.6,1029.3,50.6,1.0
12583,61.37,13.4,1023.2,44.9,3.0
12567,69.39,25.7,1008.5,59.0,2.0
3524,52.5,16.6,1015.7,46.3,1.0
2629,55.62,9.8,1019.9,54.0,1.0
21215,90.19,9.4,1018.2,63.3,2.0
7447,68.73,9.8,1008.9,60.0,2.0
2766,89.62,23.0,1007.9,13.6,8.0
14324,67.4,12.3,1015.1283048687221,71.9,1.0
12087,86.15,8.1,1013.2,42.4,2.0
1656,59.57,11.4,1017.3,50.4,3.0
4818,24.97,19.0,1018.0,49.6,1.0
7896,57.38,8.9,1034.1,43.9,1.0
18227,83.66,9.3,1015.1283048687221,64.2,2.0
16292,67.21,45.1,1016.5,45.6,2.0
3151,53.19,6.8,1028.7,51.7,1.0
19770,78.52,10.1,1018.7,81.6,3.0
12056,85.86,3.9,1011.2,73.6,2.0
14285,65.73,15.0,1011.9,37.7,3.0
5046,77.0,11.4,1023.5,22.7,7.0
9403,51.79,16.7,1008.4,79.2,1.0
4025,68.25,9.2,1033.1,25.5,7.0
3717,13.02,11.4,1007.7,93.4,1.0
16810,76.24,7.4,1017.1,71.2,2.0
5574,55.76,15.3,1022.4,68.3,1.0
12463,73.13,11.1,1017.4,32.0,2.0
1923,65.85,17.3,1017.4,43.3,2.0
6223,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
12881,56.69,6.7,1011.6,53.9,5.0
11587,60.2,15.6,1011.9,45.8,1.0
21386,21.24,14.1,1016.6,75.7,1.0
15881,82.15,21.0,1013.7,76.6,2.0
7054,28.04,14.1,1006.9,86.6,1.0
6177,33.07,21.0,1006.7,62.9,1.0
18926,51.1,15.9,1015.2,68.6,1.0
15337,76.26,14.4,1014.1,56.7,3.0
11865,57.15,11.8,1015.8,37.1,3.0
8185,64.01,11.4,1014.6,74.3,3.0
3515,36.73,17.8,1013.2,64.6,1.0
20706,65.86,12.1,1015.1283048687221,68.4,3.0
7031,92.08,25.3,1000.8,60.4,6.0
17869,55.7,13.7,1014.6,38.5,3.0
5807,39.75,23.0,1006.5,85.4,1.0
4969,76.19,13.5,1019.8,34.4,2.0
9980,63.1,8.9,1022.5,24.0,1.0
15414,73.64,14.8,1014.4,77.4,2.0
6387,38.35,13.9,1012.5,74.6,1.0
13658,73.62,8.6,1019.1,79.4,3.0
10337,82.56,13.1,1009.3,73.5,2.0
16000,65.77,14.1,1016.3,69.5,2.0
6548,35.16,12.2,1010.8,82.2,1.0
7241,65.33,14.3,1018.1,79.3,2.0
7363,75.58,11.8,1010.0,78.9,2.0
15759,86.76,14.0,1015.6,66.6,3.0
18225,35.94,7.3,1015.7,43.6,1.0
13239,62.66,7.1,1019.9,73.4,1.0
5400,47.8,15.2,1020.9,54.9,3.0
1209,64.13,17.1,1016.9,43.3,3.0
9166,76.84,8.8,1015.1283048687221,57.1,2.0
474,37.67,8.6,1012.2,73.9,1.0
3311,23.86,16.1,1017.9,75.6,1.0
8407,77.76,8.3,1013.6,52.1,2.0
4596,43.92,22.6,1022.4,38.5,1.0
19619,82.81,12.6,1006.7,56.3,2.0
7656,51.1,16.0,1012.0,76.7,3.0
9775,27.58,19.2,1011.2,61.0,1.0
13922,58.96,7.9,1017.8,80.6,1.0
12826,66.73,14.8,1019.8,41.2,2.0
20738,82.14,6.4,1006.0,76.4,5.0
15934,57.05,23.2,1016.7,49.7,2.0
5060,50.22,13.5,1024.3,29.4,1.0
15210,82.05,14.3,1013.3,54.1,2.0
16515,96.17,12.4,1018.9,40.6,6.0
11758,43.32,7.1,1016.5,50.6,3.0
15383,77.16,4.5,1017.2,75.9,3.0
1341,64.13,17.1,1016.9,43.3,3.0
2184,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
20183,66.48,19.6,1006.9,69.8,5.0
13196,63.19,6.6,1019.8,71.3,1.0
11807,77.03,11.2,1018.6,69.0,3.0
247,56.99,12.8,1018.5,52.1,1.0
20451,67.15,8.7,1023.2,49.2,3.0
12566,91.19,2.2,1013.4,57.8,2.0
14695,85.42,13.3,1012.8,64.8,5.0
29,47.32,20.3,1020.0,64.4,1.0
1119,58.96,19.7,1017.1,46.1,3.0
15354,96.78,17.7,1015.7,52.8,4.0
7407,71.57,16.2,1008.7,71.7,5.0
14686,60.76,23.1,1008.7,42.9,1.0
4842,67.16,8.3,1009.3,41.1,3.0
6171,37.17,19.8,1005.8,74.8,1.0
12435,57.53,14.3,1016.1,64.3,3.0
20608,61.15,10.7,1010.1,56.4,3.0
10166,85.19,16.8,1006.5,39.3,2.0
633,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
8238,69.84,6.2,1027.3,57.9,3.0
8152,76.24,16.7,1010.9,77.3,2.0
21329,83.14,8.9,1017.1,73.6,5.0
4745,58.91,14.6,1010.9,64.8,3.0
20624,38.7,19.3,1022.0,41.9,1.0
868,94.02,11.8,1010.1,58.7,2.0
9512,76.48,12.1,1014.5,45.9,2.0
15387,85.25,8.9,1014.8,77.6,2.0
7165,66.06,15.0,1011.2,42.5,2.0
9735,65.9,10.1,1014.6,71.4,1.0
13155,78.72,15.8,1015.1283048687221,49.7,3.0
13950,87.41,7.7,1017.3,66.9,2.0
6119,54.28,10.1,1023.8,68.2,3.0
4129,71.29,24.2,1015.1283048687221,41.3,1.0
3559,27.04,8.4,1018.9,52.0,1.0
18887,78.71,10.8,1014.1,72.8,1.0
19951,52.33,11.9,1022.5,76.1,1.0
11250,71.01,10.0,1010.5,60.6,2.0
16323,82.64,12.5,1020.6,39.4,2.0
860,73.52,16.2,1020.9,32.2,6.0
7785,57.87,12.6,1007.5,80.5,2.0
4105,88.74,25.2,1015.1283048687221,33.8,1.0
18694,56.57,8.5,1015.1283048687221,49.8,3.0
19143,66.08,9.1,1015.1283048687221,79.2,5.0
10723,54.27,10.2,1017.1,63.3,3.0
15511,80.93,3.5,1015.1283048687221,70.1,3.0
14484,55.12,31.9,1005.1,42.7,3.0
848,59.23,17.8,1016.5,45.9,3.0
1243,64.13,17.1,1016.9,43.3,3.0
12462,57.06,13.7,1021.6,51.8,1.0
5325,31.92,7.6,1013.9,70.6,1.0
16338,39.44,17.4,1011.6,69.9,1.0
6179,46.79,18.2,1004.5,74.3,1.0
17564,72.68,4.0,1015.1283048687221,75.4,2.0
3460,51.49,17.2,1018.2,51.2,5.0
12522,68.01,27.2,1013.0,33.9,3.0
18755,50.02,14.7,1028.0,54.8,3.0
16386,73.19,12.8,1012.0,63.7,2.0
10381,59.22,8.0,1015.1283048687221,33.6,7.0
4011,26.2,21.2,1021.1,47.0,1.0
5572,61.27,20.0,1021.9,78.1,3.0
15609,81.91,13.7,1018.7,66.6,2.0
17432,63.02,24.7,1011.6,52.4,2.0
21093,41.59,6.8,1011.6,79.6,1.0
9054,55.04,12.4,1011.7,82.2,1.0
3863,60.07,11.6,1021.2,42.3,1.0
2551,38.58,9.2,1010.7,54.4,1.0
20888,81.71,12.1,1024.5,44.5,3.0
3047,43.74,16.0,1015.1283048687221,54.2,1.0
2431,54.79,12.3,1015.1283048687221,37.9,2.0
20181,55.97,21.9,1009.2,60.7,2.0
16694,66.87,10.3,1015.7,84.8,1.0
18002,67.14,11.5,1012.0,69.6,1.0
17476,83.0,10.6,1011.7,70.6,2.0
1940,19.93,13.9,1010.4,71.6,1.0
15240,73.45,17.2,1014.8,78.1,2.0
13728,67.53,16.3,1014.9,79.2,2.0
3825,81.79,14.7,1023.7,30.7,3.0
5875,49.6,9.1,1010.0,66.7,3.0
15722,37.39,12.7,1014.8,60.9,1.0
1229,64.13,17.1,1016.9,43.3,3.0
15509,92.37,9.8,1015.1283048687221,65.9,2.0
16145,76.63,16.7,1015.1283048687221,81.3,1.0
6820,42.69,12.1,1020.6,77.4,1.0
4855,40.96,19.5,1012.8,39.5,3.0
1474,73.22,16.6,1013.8,57.3,2.0
14525,72.69,6.9,1016.8,66.7,5.0
1733,83.23,17.0,1009.7,76.2,2.0
2628,56.55,10.3,1005.6,50.7,1.0
11942,69.49,11.5,1015.6,67.9,2.0
11255,84.68,17.2,1010.5,75.5,1.0
13810,17.05,16.1,1009.3,68.0,1.0
2622,40.01,10.2,1009.4,75.3,3.0
7797,90.34,5.7,1017.3,63.6,2.0
6459,68.51,8.6,1019.3,69.5,5.0
4562,76.79,8.9,1022.0,46.0,1.0
5052,80.39,8.7,1017.7,81.4,1.0
19218,73.72,18.4,1013.6,69.5,3.0
10597,44.05,13.5,1017.1,59.8,3.0
19393,81.59,8.6,1021.0,38.3,6.0
17146,42.47,19.4,1024.4,39.9,1.0
7444,84.29,16.1,1014.5,73.1,2.0
5110,67.82,15.9,1015.1283048687221,40.2,3.0
3890,82.04,4.1,1016.8,33.4,3.0
6810,38.17,12.5,1020.8,75.9,1.0
20731,74.09,10.2,1014.8,84.8,3.0
21172,59.35,9.7,1012.0,85.9,1.0
14260,65.0,10.6,1010.1,68.9,3.0
3314,75.93,12.3,1013.5,78.7,2.0
3441,76.19,9.6,1011.8,79.5,3.0
14137,65.85,19.9,1007.5,87.4,2.0
14377,91.31,17.1,1015.1283048687221,60.1,2.0
991,81.05,16.4,1019.1,42.4,8.0
914,10.02,7.3,1011.3,75.0,1.0
10022,71.12,15.8,1013.4,78.3,2.0
20254,53.99,9.0,1023.3,68.0,1.0
8377,87.12,9.4,1017.9,36.1,7.0
14052,71.29,9.6,1010.7,76.8,1.0
3654,80.4,16.0,1012.6,57.0,2.0
12362,65.39,13.1,1014.4,82.9,1.0
9811,71.31,23.5,1008.1,79.6,2.0
7418,78.07,13.5,1019.2,58.7,2.0
18868,85.73,12.6,1009.9,76.3,5.0
19532,63.89,11.2,1016.5,78.5,1.0
740,39.19,16.0,1014.6,57.8,3.0
31,89.28,15.0,1009.7,59.3,2.0
971,81.47,16.5,1009.2,71.6,2.0
5839,48.87,16.1,1011.8,74.2,1.0
10756,93.14,16.0,1013.1,49.2,6.0
3962,43.79,22.0,1012.6,60.3,3.0
5560,77.21,23.4,1014.2,57.8,2.0
1116,39.06,24.3,1010.4,68.9,1.0
5805,66.49,19.7,1015.7,51.7,1.0
16540,34.02,16.6,1008.9,54.8,1.0
2467,72.7,17.6,1036.0,26.2,1.0
831,89.4,14.8,1009.7,59.3,2.0
9027,62.9,26.4,1011.9,63.9,1.0
2825,17.28,18.9,1011.3,67.5,1.0
8694,96.61,9.3,1023.5,40.8,6.0
5217,44.97,12.8,1023.4,56.4,3.0
6460,34.84,13.4,1009.5,78.6,1.0
6694,65.86,13.7,1009.3,74.5,2.0
15428,49.41,14.7,1015.0,65.7,2.0
12129,77.76,13.5,1018.0,54.4,2.0
7368,70.31,16.0,1015.5,62.9,3.0
14685,32.87,26.4,1007.9,39.7,3.0
2044,67.3,16.3,1006.4,37.9,7.0
1980,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
13344,13.86,16.5,1005.0,95.4,1.0
2683,62.63,12.8,1016.3,44.5,2.0
1346,64.13,17.1,1016.9,43.3,3.0
18461,80.44,11.6,1011.6,77.3,3.0
14654,72.75,7.4,1016.4,76.4,3.0
3653,59.66,15.9,1018.2,35.2,4.0
16739,51.28,11.4,1015.9,48.3,3.0
744,49.01,16.1,1016.0,50.3,2.0
7108,57.93,20.4,1015.2,78.9,1.0
723,92.12,12.8,1010.7,58.6,2.0
18360,60.42,11.3,1011.9,55.5,2.0
19339,75.34,9.6,1019.6,54.9,3.0
4340,12.9,10.8,1007.5,94.1,1.0
18598,50.82,11.6,1022.9,60.7,1.0
5394,19.97,10.3,1006.4,80.7,1.0
4813,63.01,15.2,1020.5,50.1,2.0
3870,16.47,17.6,1020.8,67.6,1.0
12680,71.06,12.6,1013.5,75.9,1.0
11484,56.28,6.7,1026.0,58.6,3.0
11254,50.72,19.7,1011.0,85.7,1.0
17642,54.79,7.1,1018.0,35.2,3.0
11180,53.56,18.0,1023.5,35.9,2.0
15394,85.35,14.9,1021.6,49.0,6.0
746,46.42,13.7,1021.0,55.6,3.0
18251,69.58,18.6,1013.4,58.5,2.0
9507,67.7,8.9,1014.1,77.4,1.0
13389,56.71,11.0,1037.8,17.8,1.0
13200,57.77,18.5,1015.1,48.3,2.0
15723,50.1,18.6,1016.9,41.8,3.0
16148,79.96,10.6,1010.8,68.2,2.0
9154,47.49,16.3,1022.1,60.8,3.0
12842,77.74,14.1,1019.5,73.3,1.0
265,72.63,17.9,1010.1,69.9,2.0
21133,72.09,12.2,1022.5,57.0,1.0
18812,82.5,14.5,1013.4,59.8,3.0
12308,58.54,10.6,1016.0,54.7,1.0
3139,82.26,11.4,1035.0,13.3,1.0
14295,55.55,12.5,1021.2,50.4,1.0
4533,57.99,13.2,1019.3,48.0,3.0
9992,49.56,8.0,1014.5,56.6,1.0
10427,78.02,18.2,1015.1283048687221,45.9,2.0
11735,63.15,12.8,1020.5,23.9,3.0
3062,52.38,15.0,1015.4,65.0,1.0
10404,60.61,22.6,1006.9,61.2,1.0
21243,46.32,10.6,1015.3,78.7,1.0
12458,21.31,10.2,1010.6,82.5,1.0
15925,40.22,16.7,1018.6,30.5,1.0
16597,69.89,10.8,1031.0,44.6,2.0
10177,69.8,9.5,1030.6,38.7,3.0
9563,51.57,4.5,1015.1,77.1,1.0
13964,26.96,14.7,1012.4,68.3,3.0
5223,87.66,24.1,1008.0,65.7,2.0
10249,19.18,20.2,1001.6,76.2,1.0
11764,79.4,10.6,1013.4,81.0,3.0
13855,57.4,15.6,1018.7,50.4,3.0
3947,36.73,17.8,1013.2,64.6,1.0
2058,38.07,10.2,1016.2,48.0,1.0
8086,65.25,26.1,1014.6,67.2,2.0
6451,26.43,15.0,1017.6,75.9,1.0
20095,71.57,13.8,1017.0,54.5,3.0
19288,67.02,12.0,1018.0,19.7,3.0
4922,87.34,14.4,991.2,44.5,2.0
3838,63.15,13.4,1020.4,69.7,5.0
7382,66.22,16.9,1015.8,34.1,7.0
8306,65.22,17.5,1010.3,75.3,5.0
19520,70.68,19.6,1015.1283048687221,84.9,2.0
284,17.9,9.4,1011.1,77.9,1.0
16479,72.78,13.8,1016.3,73.8,1.0
18264,81.94,10.9,1010.7,46.0,3.0
10856,81.55,14.6,1016.2,81.3,2.0
12147,79.98,15.6,1014.9,29.0,7.0
11634,84.55,17.2,1013.8,79.0,3.0
21014,74.79,4.3,1018.1,85.0,1.0
7859,83.82,10.2,1018.8,79.7,2.0
18664,73.33,21.6,1025.3,65.7,1.0
5536,68.78,10.1,1028.5,65.2,2.0
18905,75.18,9.6,1011.6,81.3,2.0
14156,57.11,19.5,1015.3,50.8,1.0
19997,72.64,5.8,1015.1283048687221,76.8,2.0
14123,70.0,10.3,1012.8,60.7,3.0
9476,94.01,13.3,1015.1283048687221,63.3,2.0
15833,59.14,16.8,1021.3,40.7,3.0
20967,43.14,12.9,1025.7,60.9,1.0
2003,48.22,12.0,1016.7,38.4,1.0
5346,55.46,9.6,1022.2,57.3,5.0
14242,71.24,14.4,1013.3,75.7,3.0
11956,90.8,20.5,1009.7,58.0,2.0
10431,80.57,13.8,1010.9,41.0,7.0
20316,71.86,30.1,1000.6,64.6,2.0
15666,86.02,6.8,1015.1283048687221,64.6,2.0
20827,79.53,10.2,1012.7,81.2,5.0
12343,81.65,14.8,1010.7,52.4,2.0
8235,82.88,14.3,1012.4,70.8,2.0
12148,54.37,10.4,1014.4,56.6,3.0
13831,92.95,17.4,1014.0,62.7,2.0
11281,76.77,10.0,1014.4,74.2,3.0
14766,89.01,14.8,1007.5,75.3,2.0
3217,52.7,20.2,1018.6,61.7,1.0
14543,64.96,11.9,1018.8,80.7,1.0
4333,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
14085,54.28,7.8,1026.9,42.7,1.0
10001,13.76,11.6,1007.0,82.3,1.0
1003,60.79,10.4,1012.5,67.1,1.0
10585,78.08,9.2,1019.1,76.6,3.0
6853,32.38,16.6,1013.2,77.1,1.0
9268,69.72,10.2,1013.1,79.6,1.0
449,22.9,9.2,1019.1,63.5,1.0
5295,27.76,16.0,1015.6,59.3,1.0
11090,63.47,10.2,1023.1,70.4,1.0
18891,15.01,9.5,1011.2,75.0,1.0
17568,55.9,29.7,1024.2,34.1,3.0
17643,78.77,8.9,1017.3,70.6,2.0
10247,27.14,20.8,1010.0,78.0,1.0
2522,58.72,14.5,1009.9,52.0,2.0
7199,46.3,12.8,1012.1,59.6,1.0
11348,85.75,17.2,1002.2,53.2,2.0
20485,84.3,12.3,1016.6,79.9,2.0
9033,16.09,16.6,1012.0,84.8,1.0
8518,75.99,7.6,1012.9,67.2,3.0
18820,35.92,12.4,1012.0,57.5,3.0
20687,58.37,15.9,1020.9,52.3,3.0
21000,61.65,17.8,1020.1,57.1,3.0
11323,76.26,9.2,1016.5,56.2,2.0
7297,49.01,15.2,1015.4,57.2,3.0
4483,17.84,18.1,1008.2,87.5,1.0
10763,45.97,9.7,1024.9,47.2,1.0
19487,49.8,8.4,1014.0,74.9,1.0
11525,83.3,11.7,1013.2,78.6,3.0
16987,77.37,15.7,1013.5,73.6,2.0
13130,63.45,7.6,1012.7,64.3,2.0
4418,68.68,9.1,1013.1,67.0,3.0
15035,59.28,14.9,1016.8,64.4,1.0
5963,49.03,20.3,1018.1,54.3,2.0
15349,74.87,13.0,1020.0,59.4,3.0
10082,73.77,9.3,1014.9,74.9,1.0
4042,75.08,6.2,1017.8,32.7,3.0
14901,54.65,10.8,1018.4,75.7,1.0
6659,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
19751,40.16,13.2,1013.8,79.0,1.0
17664,81.36,9.5,1014.0,79.3,1.0
9022,81.35,27.4,1019.4,38.1,2.0
19533,65.13,14.6,1015.0,80.3,2.0
3799,94.39,12.1,1010.2,73.8,2.0
10096,54.27,18.8,1009.4,73.9,1.0
12743,24.51,12.7,1010.4,82.3,1.0
6401,39.72,20.3,1010.0,79.3,1.0
6358,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
10242,53.38,17.4,1010.7,81.2,1.0
9494,73.86,3.9,1016.9,66.4,3.0
328,17.02,13.8,1010.6,78.6,1.0
18088,65.6,9.0,1019.0,54.9,1.0
2493,59.99,9.5,1026.7,26.4,1.0
